P_USER,P_CUR_ORG,TU_DON_VI,DEN_DON_VI,FROM_DATE,TO_DATE,TEN_TAP_DOAN,VNM_LOGO,SOURCE,DOCUMENT_NUMBER,CURRENCY,STATUS,JOURNAL,PREIOD,CREATION_DATE,USER_NAME,REFERENCE,LINE,SEGMENT1,SEGMENT3,SEGMENT6,SEGMENT7,SEGMENT9,SEGMENT10,ENTERED_DR,ENTERED_CR,DOC_NUM,ACTUAL_FLAG,BATCH_NAME,INV_VOUCHER_NO,EFFECTIVE_DATE,SEGMENT2,SEGMENT4,SEGMENT5,SEGMENT8,ACCOUNTED_DR,ACCOUNTED_CR,JL_DESCRIPTION,EXTRA_COL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627400,MD02,05XXXX,355346896.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627400,MD02,03XXXX,355346896.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH01,07XXXX,99671263.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH02,05XXXX,243754425.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH02,08XXXX,243754425.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627200,MB03,02XXXX,115542915.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627200,MB05,06XXXX,120970390.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627200,MB05,05XXXX,120970390.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627200,MB06,08XXXX,318443799.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627200,MB06,03XXXX,318443799.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH14,02XXXX,373599962.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH14,01XXXX,373599962.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH40,04XXXX,359848758.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH40,02XXXX,359848758.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH43,07XXXX,105833719.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH43,08XXXX,105833719.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH13,06XXXX,50023648.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH13,03XXXX,50023648.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH11,07PROU,63934802.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627300,MC02,06XXXX,296630469.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627300,MC05,06XXXX,188877805.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627700,MH33,03XXXX,399592769.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627800,MN01,04XXXX,307364563.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627800,MP04,07XXXX,328849343.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,251,627800,MP04,03XXXX,328849343.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627100,MA11,04XXXX,70638883.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627100,MA21,04XXXX,383349260.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627100,MA51,03XXXX,159824293.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627400,MD01,04XXXX,174629991.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627400,MD02,07XXXX,249047774.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH01,04XXXX,316692551.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH01,07PROU,316692551.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH02,07XXXX,361947489.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH02,05XXXX,361947489.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627200,MB03,07XXXX,177430866.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627200,MB05,06XXXX,247146958.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627200,MB06,02XXXX,330884687.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627200,MB06,03XXXX,330884687.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH14,07PROU,163173592.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH14,02XXXX,163173592.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH40,05XXXX,337475829.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH40,03XXXX,337475829.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH43,06XXXX,357429185.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH43,02XXXX,357429185.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH13,07XXXX,239151343.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH13,05XXXX,239151343.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH11,07PROU,385113782.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627300,MC02,02XXXX,101583819.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627300,MC02,07XXXX,101583819.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627300,MC05,05XXXX,67004312.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627300,MC05,01XXXX,67004312.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH33,03XXXX,162392505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627700,MH33,05XXXX,162392505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627800,MN01,04XXXX,94126295.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627800,MN01,01XXXX,94126295.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,244,627800,MP04,08XXXX,437038615.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627100,MA11,03XXXX,381766773.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627100,MA21,07PROU,396316331.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627100,MA21,05XXXX,396316331.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627100,MA51,02XXXX,240764974.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627100,MA51,06XXXX,240764974.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627400,MD01,04XXXX,205512498.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627400,MD01,05XXXX,205512498.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627400,MD02,07XXXX,174485769.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH01,07PROU,155510627.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH02,07XXXX,343426307.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH02,06XXXX,343426307.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627200,MB03,03XXXX,192889937.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627200,MB03,07PROU,192889937.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627200,MB05,03XXXX,276432484.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627200,MB06,07PROU,242601224.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH14,07XXXX,188114544.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH14,05XXXX,188114544.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH40,08XXXX,60871029.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH43,01XXXX,391046045.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH43,07PROU,391046045.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH13,03XXXX,137717071.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH13,08XXXX,137717071.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH11,05XXXX,373911211.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH11,04XXXX,373911211.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627300,MC02,08XXXX,196064941.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627300,MC05,04XXXX,104625151.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627700,MH33,07PROU,406139508.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627800,MN01,08XXXX,73001324.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627800,MP04,07PROU,281175565.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,252,627800,MP04,08XXXX,281175565.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627100,MA11,07XXXX,364802966.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627100,MA21,07XXXX,218571172.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627100,MA21,05XXXX,218571172.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627100,MA51,06XXXX,102681000.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627100,MA51,03XXXX,102681000.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627400,MD01,01XXXX,138868942.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627400,MD01,02XXXX,138868942.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627400,MD02,01XXXX,96285591.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627400,MD02,02XXXX,96285591.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH01,07XXXX,291307746.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH02,01XXXX,133192279.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH02,06XXXX,133192279.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627200,MB03,07PROU,313725937.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627200,MB05,05XXXX,147122218.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627200,MB05,06XXXX,147122218.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627200,MB06,02XXXX,137472726.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH14,08XXXX,313824048.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH40,07PROU,281583703.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH43,05XXXX,191922547.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH13,05XXXX,324544535.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH13,02XXXX,324544535.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH11,06XXXX,222298375.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627300,MC02,07XXXX,113307240.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627300,MC02,08XXXX,113307240.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627300,MC05,07XXXX,91615292.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627700,MH33,05XXXX,241870297.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627800,MN01,07XXXX,308076251.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627800,MN01,03XXXX,308076251.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627800,MP04,03XXXX,266696143.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,246,627800,MP04,07XXXX,266696143.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627100,MA11,06XXXX,191546057.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627100,MA21,06XXXX,261294316.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627100,MA21,01XXXX,261294316.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627100,MA51,01XXXX,50241164.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627100,MA51,07PROU,50241164.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627400,MD01,03XXXX,192448109.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627400,MD02,08XXXX,216006465.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH01,04XXXX,208555030.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH01,03XXXX,208555030.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH02,06XXXX,57294042.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH02,02XXXX,57294042.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627200,MB03,03XXXX,79638594.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627200,MB03,05XXXX,79638594.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627200,MB05,03XXXX,106921279.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627200,MB06,02XXXX,91726317.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627200,MB06,04XXXX,91726317.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH14,08XXXX,308394880.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH40,01XXXX,314405039.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH40,07PROU,314405039.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH43,08XXXX,335530345.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH43,03XXXX,335530345.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH13,08XXXX,146712339.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH13,01XXXX,146712339.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH11,04XXXX,289546680.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH11,03XXXX,289546680.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627300,MC02,02XXXX,52485443.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627300,MC05,08XXXX,122868321.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627700,MH33,08XXXX,331685471.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627800,MN01,07PROU,63095505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627800,MN01,08XXXX,63095505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627800,MP04,07PROU,146220429.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,249,627800,MP04,01XXXX,146220429.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA11,03XXXX,282413680.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA11,07XXXX,282413680.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA21,05XXXX,277162113.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA21,08XXXX,277162113.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA51,04XXXX,343921783.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627100,MA51,08XXXX,343921783.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627400,MD01,04XXXX,72898585.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,245,627400,MD02,07PROU,76695599.0,0,Journal Import Created,
